frame,time,mode,selected_model,action_throttle,action_steer,carla_pos_x,carla_pos_y,carla_pos_z,carla_yaw_deg,speed_mps,model_pos_x,model_pos_y,model_pos_z
1745,87.25,RIGHT_FORWARD,forward,0.07999999821186066,0.18000000715255737,-66.23223114013672,26.621471405029297,0.0019353865645825863,179.4138641357422,0.28819877726641835,-66.20201110839844,26.61739158630371,-0.04816456511616707
1746,87.30000000000001,RIGHT_FORWARD,forward,0.07999999821186066,0.18000000715255737,-66.26072692871094,26.625179290771484,0.0019301604479551315,179.5340118408203,0.2852414631501531,-66.23080444335938,26.621156692504883,-0.04818568006157875
1747,87.35000000000001,RIGHT_FORWARD,forward,0.07999999821186066,0.18000000715255737,-66.28907775878906,26.628835678100586,0.0019255065126344562,179.64218139648438,0.28364362945848676,-66.25930786132812,26.624862670898438,-0.048206038773059845
1748,87.4,RIGHT_FORWARD,forward,0.07999999821186066,0.18000000715255737,-66.31713104248047,26.632457733154297,0.001921424875035882,179.743896484375,0.28068489784765677,-66.28767395019531,26.62851905822754,-0.048225317150354385
1749,87.45,RIGHT_FORWARD,forward,0.07999999821186066,0.18000000715255737,-66.34503936767578,26.636014938354492,0.001917610177770257,179.83506774902344,0.27908593568332,-66.31573486328125,26.63214111328125,-0.04824361577630043
1750,87.5,RIGHT_FORWARD,forward,0.07999999821186066,0.18000000715255737,-66.37265014648438,26.63956069946289,0.0019140624208375812,179.9212188720703,0.2761247209275303,-66.34365844726562,26.635696411132812,-0.04826124384999275
1751,87.55000000000001,RIGHT_FORWARD,forward,0.07999999821186066,0.18000000715255737,-66.40009307861328,26.643051147460938,0.0019109344575554132,179.9980926513672,0.2745244474886434,-66.37127685546875,26.63924217224121,-0.048278238624334335
1752,87.60000000000001,RIGHT_FORWARD,forward,0.07999999821186066,0.18000000715255737,-66.42739868164062,26.64651870727539,0.0019080734346061945,-179.92889404296875,0.2730561983064959,-66.39872741699219,26.642732620239258,-0.048294443637132645
1753,87.65,RIGHT_FORWARD,forward,0.07999999821186066,0.18000000715255737,-66.45231628417969,26.65004539489746,0.0019051742274314165,179.98377990722656,0.2492562724181839,-66.42615509033203,26.64619255065918,-0.048410747200250626
1754,87.7,RIGHT_FORWARD,forward,0.07999999821186066,0.18000000715255737,-66.47808074951172,26.65357208251953,0.001902732765302062,-179.91790771484375,0.2575580965702254,-66.4510269165039,26.649721145629883,-0.048488322645425797
